InscripID_x,Provenance_Ancient_City,Prov_Ancient_City_Latitude,Prov_Ancient_City_Longitude,Prov_Ancient_City_Source,Prov_Ancient_City_Long.Lat_Source,InscripID_y,Literature,Inscription.Description,Transcriptions,Online.Database.ID,Date_Category,Dates.Found.in.Databases,**Revised/New.Date.Range**,Trismegistos.Link,Other Links (Esp. PH links),CONSULS,Unnamed: 11,Original.Translated.Date,Original.Date.by.Century,Original.Date.Half.Century,Original.Method.Determining.Date,InscripID,Focus.Deity.Epithet.1,Focus.Deity.Epithet.2,Focus.Deity.Epithet.3,Focus.Deity.Epithet.4,Focus.Deity.Epithet.5,Focus.Deity.Epithet.6,Deity.2.Epithet.1,Deity.2.Epithet.2,Deity.2.Epithet.3,Deity.2.Epithet.4,Deity.3.Epithet.1,Deity.3.Epithet.2,Deity.3.Epithet.3,Deity.4.Epithet.1,Deity.4.Epithet.2,Deity.5.Epithets,NearestCity,LastCentury
242.0,Albanum (Albano Laziale) - Italy (Italy - Latium et Campania (Regio I)) [found & written],41.7284572,12.6589426,TM,TM,242,"CIL 14, 02254 = CIL 06, 32879 (p 3844) = GeA 00001",,"EDCS-05800220: [I(ovi)] O(ptimo) M(aximo) C(onservatori?) / pro sal(ute) d(omini) n(ostri) / et Geni<o=UM> / centuriae / Val(erius) Calen/dinus / opt(io) / fecit      ~~~~~ EDR138891: [I(ovi)] O(ptimo) M(aximo) C(onservatori?), / pro sal(ute) d̅(omini) n̅(ostri) / êt genium / cen̂turiâe / Val(erius) Calen= / dinus, opt(io), / fecit. /",TM 544224 ; EDCS-05800220 ; EDR138891,I,"EDCS: 201 to 250 ; EDR: 201 d.C. / 250 d.C.  (historia, antiquitates; formulae) ; TM: first half 3rd century AD: AD 200 - 250",3rd C CE,https://www.trismegistos.org/text/544224,,,,201 to 250 AD ,3rd century CE,1st Half 3rd C CE,Frankfurt Database (EDCS),242.0,Optimus,Maximus,Conservator,0,0,0,0,0,0,0,0,0,0,0,0,0,Roma,3
243.0,Praeneste (Palestrina) - Italy (Italy - Latium et Campania (Regio I)) [found & written],41.839064,12.89207,TM,TM,243,"EDR119284 with photo; CIL 14, 02852 = EE-09, p 432 = CLE 00249 = D 03696 = AE 2001, +00158 ; Nadia Agnoli, Museo archeologico nazionale di Palestrina: le sculture, p. 186ff, no. II.18; Lavinio Del Monaco, ""Diving into the past. EAGLE between the Archaeological Museum and the Lyceum of Praeneste""",,"EDCS-05800833: Tu quae Tarpeio coleris vicina Tonanti / votorum vindex semper Fortuna meorum / accipe quae pietas ponit tibi dona merenti / effigiem nostri conservatura parentis / cuius ne taceat memorandum littera nomen / Caesius hic idemq(ue) Titus Primusq(ue) vocatur / qui largae Cereris messes fructusq(ue) renatos / digerit in pretium cui constat fama fidesq(ue) / et qui divitias vincit pudor ire per illos / consuetus portus cura studioq(ue) laboris / litor(a) qui praestant fessis tutissima nautis / notus in urbe sacra notus quoq(ue) finibus illis / quos Umber sulcare solet quos Tuscus arator / omnibus hic annis votorum more suorum / centenas adicit numero crescente coronas / Fortunae simulacra colens et Apollinis aras / arcanumq(ue) Iovem quorum consentit in illo / maiestas longae promittens tempore vitae / accipe posteritas quod per tua saecula narres / Taurinus kari iussus pietate parentis / hoc posuit donum quod nec sententia mortis / vincere nec poterit fatorum summa potestas / sed populi salvo semper rumore manebit // L(ucio) Ceion[i]o Comm[odo] / [S]ex(to) Vetul[e]nio Civi[ca] / Pompeiano c[o(n)s(ulibus)] / loc(us) d(atus) d(ecreto) d(ecurionum)       ~~~~~~ EDR119284: ((:spicarum manipulus)) ((:modii spicis pleni duo)) ((:spicarum manipulus)) /〈:in fronte〉/ Tu quae Tarpeio coleris vicina Tonanti, / votorum vindex semper, Fortuna, meorum, / accipe, quae pietas ponit tibi dona merenti, / effigiem nostri conservatura parentis. / Cuius ne taceat memorandum littera nomen, / Caesius hic idemq(ue) Titus Primusq(ue) vocatur: / qui largae Cereris messes fructusq(ue) renatos / digerit in pretium; cui constat fama fidesq(ue) / et, qui divitias vincit, pudor; ire per illos / consuetus portus cura studioq(ue) laboris, / litor(a) qui praestant fessis tutissima nautis; / notus in urbe sacra; notus quoq(ue) finibus illis, / quos Umber sulcare solet, quos Tuscus arator. / Omnibus hic annis votorum more suorum / centenas adicit numero crescente coronas, / Fortunae simulacra colens et Apollinis aras / Arcanumq(ue) Iovem, quorum consentit in illo / maiestas, longae promittens tempora vitae. / Accipe, posteritas, quod per tua saecula narres: / Taurinus, kari iussus pietate parentis, / hoc posuit donum, quod nec sententia mortis / vincere nec poterit fatorum summa potestas, / sed, populi salvo semper rumore, manebit. /〈:in latere intuentibus dextro〉/ L(ucio) Ceion[i]o Comm[odo] / [S]ẹx(to) Vetul[e]nio Civi[ca] / Pompeiano c̣[o(n)s(ulibus)]. / Loc(us) d(atus) d(ecreto) d(ecurionum). / ",TM 257110 ; EDCS-05800833 ; EDR119284,I,EDCS: 136 to 136 ; EDR: 136 d.C. / 136 d.C.  (prosopographia) ; TM: consulate of L. Ceionius Commodus and Sex. Vettulenus (Vetulenus) Civica Pompeianus: AD 136,2nd C CE,https://www.trismegistos.org/text/257110,,TM: consulate of L. Ceionius Commodus and Sex. Vettulenus (Vetulenus) Civica Pompeianus,,136 AD,2nd century CE,1st Half 2nd C CE ,"See Agnoli, p. 186 ; Frankfurt Database (EDCS)",243.0,Arkanus = Arcanus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibur,2
244.0,Brixia (Brescia) - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.53973475,10.22682575,TM,TM,244,"AE 1972, 00205",,EDCS-09700148: I(ovi) O(ptimo) M(aximo)     ~~~~~~ EDR075321: I (ovi) O (ptimo) M (aximo). /        ~~~~~~ HD009088: I(ovi) O(ptimo) M(aximo)       ~~~~~~ EDCS-04700009: I(ovi) O(ptimo) M(aximo),TM 123119 ; EDCS-09700148 ; EDCS-04700009 ; EDR075321 ; HD009088 ,B,"EDCS: a) none ; b) none ; EDR: none ; HD: none ; TM: no information yet, broad range BC 199 - AD 799?  (as of 6/3/24)",0,https://www.trismegistos.org/text/123119,,,,BC 199 - AD 799? (Trismegistos),0,,Trismegistos (TM),244.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brixia,0
245.0,Brijuni - Croatia (Croatia - Venetia et Histria (Regio X)) [found & written],44.918094,13.765166,TM,TM,245,"AE 1985, 00447 = AE 1995, 00553",,EDCS-08300328: Iovi Princip[i] / Allius T[3] fe/cit impe[rio?] colon(ia?) v(otum) [s(olvit) l(ibens) m(erito?)]       ~~~~~~ EDR079838: Jovi Princip [i] / Alliuṣ T +++ fe = / cit impe [rio] / colon (orum) v (otum) / [s (olvit)] /       ~~~~~~ HD007319: Iovi Iunoni / Allius NT[---]E/citi Maced[---] / [-]colonu[---] / [-]O[--]M,TM 123486 ; EDCS-08300328 ; EDR079838 ; HD007319,I,EDCS: 201 to 300 ; EDR: 201 d.C. / 300 d.C.  (formulae; palaeographia; nomina) ; HD: none ; TM: 3rd century AD: AD 200 - 299,3rd C CE,https://www.trismegistos.org/text/123486,,,,201 to 300 AD ,3rd century CE,1st Half 3rd C CE / 2nd Half 3rd C CE,Frankfurt Database (EDCS),245.0,Princeps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pola,3
246.0,Stufles - Italy (Switzerland - Raetia) [found & written],46.714297,11.659005,TM,TM,246,"AE 1995, 00595",,EDCS-03300299: Iovi / Soli,TM 555149 ; EDCS-03300299,B,"EDCS: none ; TM: no information yet, broad range BC 199 - AD 799? (as of 6/3/24)",0,https://www.trismegistos.org/text/555149,,,,BC 199 - AD 799? (Trismegistos),0,,Trismegistos (TM),246.0,Sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pons Drusi,0
247.0,Altinum (Altino) - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.5462452,12.3994439,TM,TM,247,"AE 2001, 01051",,EDCS-23900885: [3 I]ovis [3] / [3] exterio[rem 3] / [3] et supell[ectilem 3] / [3 cum s]uis omn[ibus 3] / [3]tius [3] / [3]tus [3] / [3]vus [3]      ~~~~~ EDR140270: [- - - I] ovis [- - -] / [- - -] exterio [rem - - -] / [- - -] et supell [ectilem - - -] / [- - - cum s] uis omn [ibus - - -] / [- - -] tius [- - -] / [- - -] tus [- - -] / [- - -] uus [- - -]. / ,TM 555261 ; EDCS-23900885 ; EDR140270,I,EDCS: 31 to 70 ; EDR: 31 d.C. / 70 d.C.  (palaeographia) ; TM: mid 1st century AD: AD 25 - 75,1st C CE,https://www.trismegistos.org/text/555261,,,,31 to 70 AD ,1st century CE,1st Half 1st C CE / 2nd Half 1st C CE,Frankfurt Database (EDCS) ,247.0,Iuppiter-no epithet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Altinum,1
248.0,Cerea - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.18936,11.21661,TM,TM,248,"AE 2005, 00626",,EDCS-37601033: I(ovi) O(ptimo) M(aximo) / sacru(m) / C(aius) L() H(),TM 555387 ; EDCS-37601033 ; EDR175466,I,EDCS: 1 to 100 ; EDR: 1 d.C. / 100 d.C.  (palaeographia); TM: 1st century AD: AD 1 - 99,1st C CE,https://www.trismegistos.org/text/555387,,,,BC 199 - AD 799? (Trismegistos),0,,Trismegistos (TM),248.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verona,1
249.0,Tergeste (Trieste) - Italy (Croatia - Venetia et Histria (Regio X)) [found & written],45.6484594,13.7702449,TM,TM,249,AMSI-2006-649,,"EDCS-57200217: I(ovi) O(ptimo) M(aximo) / Sex(tus) Hirrius / Pudens mil(es) / coh(ortis) VIIII pr(aetoriae) / |(centuria) Petroni / v(otum) s(olvit) l(ibens) m(erito)    ~~~~~ EDR007840: Ị (ovi) O (ptimo) M (aximo) / Sex (tus) Hîrrius / Pudens, mil (es) / coh (ortis) V̅I̅I̅I̅I̅ pr (aetoriae), / ((centuria)) Petroni, / v (otum) s (olvit) l (ibens) m (erito). /",TM 555499 ; EDCS-57200217 ; EDR007840,I,EDCS: 51 to 100 ; EDR: 51 d.C. / 100 d.C. ; TM: second half 1st century AD: AD 50 - 99,1st C CE,https://www.trismegistos.org/text/555499,,,,51 to 100 AD ,1st century CE,2nd Half 1st C CE,Frankfurt Database (EDCS) ,249.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tergeste,1
250.0,Verona - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.438954,10.994371,TM,TM,250,"AN-1986-624 = AE 1946, 00135",,EDCS-15300603: Iovi / Lustra<l=R>i / Q(uintus) Madavasius / Festus / l(ibens) m(erito)         ~~~~~ EDR073585: Iovi / Lustrari / Q (uintus) Madavasius / Festus / l (ibens) m (erito). /       ~~~~~ HD022621: Iovi / Lustra<l>i / Q(uintus) Madavasius / Festus / l(ibens) m(erito),TM 122973 ; EDCS-15300603 ; EDR073585 ; HD022621,I,EDCS: 71 to 130 ; EDR: 70 d.C. / 130 d.C. ; HD: none ; TM: AD 70 - 130,1st-2nd C CE,https://www.trismegistos.org/text/122973,,,,71 to 130 AD ,1st-2nd century CE,2nd Half 1st C CE / 1st Half 2nd C CE,Frankfurt Database (EDCS) ,250.0,Lustralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verona,2
251.0,Verona - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.438954,10.994371,TM,TM,251,"AN-1986-624 = AE 1946, 00136",,EDCS-15300604: Iovi Lustrali / Phoebus Veronens(ium) / vilicus plumbarior(um) / v(otum) s(olvit) l(ibens) m(erito)      ~~~~~ EDR073586: Iovi Lustrali / Phoebus Veronens (ium) 〈: servus〉/ vilicus plumbarior (um) / v (otum) s (olvit) l (ibens) m (erito). /       ~~~~~ HD022624: Iovi Lustrali / Phoebus Veronens(is) / vilicus plombarior(um) / v(otum) s(olvit) l(ibens) m(erito),TM 122974 ; EDCS-15300604 ; EDR073586 ; HD022624,I,EDCS: 1 to 100 ; EDR: 1 d.C. / 100 d.C. ; HD: none ; TM: 1st century AD: AD 1 - 99,1st C CE,https://www.trismegistos.org/text/122974,,,,1 to 100 AD ,1st century CE,1st Half 1st C CE / 2nd Half 1st C CE,Frankfurt Database (EDCS) ,251.0,Lustralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verona,1
252.0,Tergeste (Trieste) - Italy (Croatia - Venetia et Histria (Regio X)) [found & written],45.6484594,13.7702449,TM,TM,252,"EDCS-13700414: CCID 00446 = Tergeste p 72 = AE 1955, 00209b ~~~ EDCS-04600004: InscrIt-10-04, 00007",,EDCS-13700414: I(ovi) O(ptimo) M(aximo) / Dolic(heno) / Iulia / Severa / v(otum) s(olvit)      ~~~~~ EDR074069: I (ovi) O (ptimo) M (aximo) / Dolic (heno) / Iulia / Severa / v (otum) s (olvit). /      ~~~~~ HD019545: I(ovi) O(ptimo) M(aximo) / Dolic(heno) Iulia Severa / v(otum) s(olvit)     ~~~~~ EDCS-04600004: I(ovi) O(ptimo) M(aximo) / Dolic(heno) / Iulia / Severa / v(otum) s(olvit),TM 123031 ; EDCS-13700414 ; EDR074069 ; HD019545 ; EDCS-04600004,I,EDCS: a) 1 to 25 ; b) none ; EDR: 1 d.C. / 25 d.C. ; HD: none ; TM: early 1st century AD: AD 1 - 25,1st C CE,https://www.trismegistos.org/text/123031,,,,1 to 25 AD ,1st century CE,1st Half 1st C CE,Frankfurt Database (EDCS) ,252.0,Optimus,Maximus,Dolichenus,0,0,0,0,0,0,0,0,0,0,0,0,0,Tergeste,1
253.0,Verona - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.438954,10.994371,TM,TM,253,"CIL 05, *00420 = SupIt-26-Ar, 00001 = AE 1984, 00428 = AE 2012, 00571",,EDCS-56500134: Iovi / O(ptimo) M(aximo)      ~~~~~ EDR113118: Iovi / O (ptimo) M (aximo). /       ~~~~~ HD002929: Iovi / O(ptimo) M(aximo),TM 123714 ; EDCS-56500134 ; EDR113118 ; HD002929,I,EDCS: 1 to 100 ; EDR: 1 d.C. / 100 d.C.  (palaeographia) ; HD: 1 AD – 100 AD ; TM: 1st century AD: AD 1 - 99,1st C CE,https://www.trismegistos.org/text/123714,,,,1 to 100 AD ,1st century CE,1st Half 1st C CE / 2nd Half 1st C CE,Frankfurt Database (EDCS) ,253.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verona,1
256.0,Pola (Pula) - Croatia (Croatia - Venetia et Histria (Regio X)) [found & written],44.8686415,13.8456975,TM,TM,256,"CIL 05, 00013 = CIL 05, *00582,01 = InscrIt-10-01, 00010",,EDCS-04200013: I(ovi) O(ptimo) M(aximo) / C(aius) Iulius C(h)ry/sogonus ex / voto fecit         ~~~~~ EDR135034: I (ovi) O (ptimo) M (aximo) / C (aius) Iulius Cry = / sogonus ex / voto fecit. /,TM 555624 ; EDCS-04200013 ; EDR135034,B,"EDCS: none ; EDR: none ; TM: no information yet, broad range BC 199 - AD 799? (as of 6/3/24)",0,https://www.trismegistos.org/text/555624,,,,BC 199 - AD 799? (Trismegistos),0,,Trismegistos (TM),256.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pola,0
257.0,Pola (Pula) - Croatia (Croatia - Venetia et Histria (Regio X)) [found & written],44.8686415,13.8456975,TM,TM,257,"CIL 05, 00014 = InscrIt-10-01, 00630",,EDCS-04200014: C(aius) Laecanius / Ialysus / Iovi Optimo / Maximo      ~~~~~ EDR139152: C (aius) Laecanius / Ialysus / Iovi Optimo / Maximo. / ,TM 555625 ; EDCS-04200014 ; EDR139152,B,"EDCS: none ; EDR: none ; TM: no information yet, broad range BC 199 - AD 799? (as of 6/3/24)",0,https://www.trismegistos.org/text/555625,,,,BC 199 - AD 799? (Trismegistos),0,,Trismegistos (TM),257.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pola,0
258.0,Pola (Pula) - Croatia (Croatia - Venetia et Histria (Regio X)) [found & written],44.8686415,13.8456975,TM,TM,258,"CIL 05, 00015 = InscrIt-10-01, 00625",,EDCS-04200015: Iov[i] / O(ptimo) M(aximo) / M(arcus) Titi[us] / Maxim[us] / [       ~~~~~ EDR139138: Iov [i] / O (ptimo) Ṃ (aximo) / M (arcus) Titi [us] / Maxim [us ---] / ------ / ,TM 555626 ; EDCS-04200015 ; EDR139138,B,"EDCS: none ; EDR: none ; TM: no information yet, broad range BC 199 - AD 799? (as of 6/3/24)",0,https://www.trismegistos.org/text/555626,,,,BC 199 - AD 799? (Trismegistos),0,,Trismegistos (TM),258.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pola,0
259.0,Tergeste (Trieste) - Italy (Croatia - Venetia et Histria (Regio X)) [found & written],45.6484594,13.7702449,TM,TM,259,"CIL 05, 00427 = InscrIt-10-03, 00123",,EDCS-04200514: I(ovi) O(ptimo) M(aximus) Oppius / Severia/nus / v(otum) s(olvit)       ~~~~~ EDR007740: I (ovi) O (ptimo) M (aximo) / Oppius / Severia = / nus / v (otum) s (olvit). / ,TM 122724 ; EDCS-04200514 ; EDR007740,I,EDCS: none ; EDR: 1 d.C. / 100 d.C. ; TM: 1st century AD: AD 1 - 99,1st C CE,https://www.trismegistos.org/text/122724,,,,1 to 100 AD ,1st century CE,1st Half 1st C CE / 2nd Half 1st C CE,Frankfurt Database (EDCS) ,259.0,Optimus,Maximus?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tergeste,1
260.0,Aquileia - Italy (Italy - Venetia et Histria (Regio X)),45.769631,13.370946,EDR,EDR,260,"CIL 05, 00783 = InscrAqu-01, 00246 = IEAquil 00220",,EDCS-01600060: Iovi / Diano / C(aius) Herre/nnius / Candidus / v(otum) s(olvit) l(ibens) m(erito)      ~~~~~ EDR116866: Iovi / Diano / C (AIUS) Herre = / nnius / Candidus / v (otum) s (olvit) l (ibens) m (erito). /,TM 288803 ; EDCS-01600060 ; EDR116866,I,"EDCS: 101 to 200 ; EDR: 101 d.C. / 200 d.C.  (formulae; historia, antiquitates; palaeographia) ; TM: 2nd century AD: AD 100 - 199",2nd C CE,https://www.trismegistos.org/text/288803,,,,101 to 200 AD ,2nd century CE,1st Half 2nd C CE / 2nd Half 2nd C CE,Frankfurt Database (EDCS) ,260.0,Dianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aquileia,2
261.0,Aquileia - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.769631,13.370946,TM,TM,261,"CIL 05, 00784 = InscrAqu-01, 00247; ""Les Collèges de Vétérans dans L'Empire Romain"" in Revue de l'Instruction Publique en Belgique 1895, p. 368 (Google Books)",,"EDCS-01600061: I(ovi) O(ptimo) M(aximo) / collegium / veteranorum / posuit su/b patre Ti/tiano scr/ipsit Ul[3] / Amantius s(culpsit?) ~~~~~ Revue de l'Instruction Publique en Belgique 1895, p. 368:  J(ovi) O(ptimo), M(aximo) collegium veteranor[um] posuit sub patre Titiano; scribsit Ul[pius] Amantius s(criba).        ~~~~~~ EDR116867: I (ovi) O (ptimo) M (aximo) / collegium / veteranorum / posuit su = / b patre Ti = / tiano. Scr = / ipsit Ul [---], / Amantius s (culpsit?). /",TM 288804 ; EDCS-01600061 ; EDR116867,I,"EDCS: 201 to 300 ; EDR: 201 d.C. / 300 d.C.  (formulae; historia, antiquitates) ; TM: 3rd century AD: AD 200 - 299",3rd C CE,https://www.trismegistos.org/text/288804,,,,201 to 300 AD ,3rd century CE,1st Half 3rd C CE / 2nd Half 3rd C CE,Frankfurt Database (EDCS) ,261.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aquileia,3
262.0,Aquileia - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.769631,13.370946,TM,TM,262,"EDCS-01600062: CIL 05, 00785 = InscrAqu-01, 00249 = D 07592 = SEG-57, +00908 ~~~ EDR160143: G.D. Bertoli, Le antichità d'Aquileia profane e sacre per la maggior parte finora inedite, I, Venezia 1739, p. 16, nr. X, con disegno (1) CIL 05, 00785 (2) ILS 7592 (3) J.B. Brusin, Inscriptiones Aquileiae, vol. I, Udine 1991, pp. 118-119, nr. 249, con disegno (4) Ubi erat Lupa, ID-Nr. 19525, senza foto (5)",,"EDCS-01600062: I(ovi) O(ptimo) M(aximo) / Aurelius / Cas[sia]nus / barb[a]rica(riu)s / dec(urio) col(oniae) For(i) / Iuli(i) Iriens(ium) / ex region(e) Cyrro      ~~~~~ EDR160143: I (ovi) O (ptimo) M (aximo) / Aurelius / Cas [sia] nus, / barb [a] ricas, / dec (urio) col (oniae) For (i) / Iuli Iriens (ium), / ex region (e) Cyrro . / ",TM 556085 ; EDCS-01600062 ; EDR160143,I,"EDCS: 251 to 300 ; EDR: 251 d.C. / 300 d.C.  (historia, antiquitates; nomina) ; TM: second half 3rd century AD: AD 250 - 299",3rd C CE,https://www.trismegistos.org/text/556085,,,,251 to 300 AD,3rd century CE,2nd Half 3rd C CE,Eagle Database (EDR) ; Frankfurt Database (EDCS),262.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aquileia,3
263.0,Aquileia - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.769631,13.370946,TM,TM,263,"CIL 05, 00786 = InscrAqu-01, 00251 = RSH 00057",,EDCS-01600063: Iovi / Opt<i=U>mo / Maximo / L(ucius) Cantius / Verus / sacerdos      ~~~~~ EDR093888: Iovi / Optumo / Maximo / L (ucius) Cantius / Verus / sacerdos. /      ~~~~~ HD033095: Iovi / Optumo / Maximo / L(ucius) Cantius / Verus / sacerdos,TM 125249 ; EDCS-01600063 ; EDR093888 ; HD033095 ; https://lupa.at/18726,I,"EDCS: 26 to 75 ; EDR: 26 d.C. / 75 d.C.  (historia, antiquitates; formulae; archaeologia) ; HD: 101 AD – 200 AD ; TM: AD 26 - 75 ; Lupa : 25 n. Chr. - 75 n. Chr.",1st C CE,https://www.trismegistos.org/text/125249,,,,26 to 75 AD ,1st century CE,1st Half 1st C CE / 2nd Half 1st C CE,Frankfurt Database (EDCS) ,263.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aquileia,1
264.0,Aquileia - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.769631,13.370946,TM,TM,264,"CIL 05, 00787 = InscrAqu-01, 00254",,EDCS-01600064: I(ovi) O(ptimo) M(aximo) / sacr(um) / Petronia / La<u=O>dicia      ~~~~~ EDR116868: I (ovi) O (ptimo) M (aximo) / sacr (um) / Petronia / Laudicia. /,TM 288805 ; EDCS-01600064 ; EDR116868,I,EDCS: 51 to 200 ; EDR: 51 d.C. / 200 d.C. ; TM: mid 1st - 2nd century AD: AD 50 - 199,1st-2nd C CE,https://www.trismegistos.org/text/288805,,,,51 to 200 AD ,1st-2nd century CE,2nd Half 1st C CE / 1st Half 2nd C CE / 2nd Half 2nd C CE,Frankfurt Database (EDCS) ,264.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aquileia,2
265.0,Aquileia - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.769631,13.370946,EDR,EDR,265,"CIL 05, 00788 = InscrAqu-01, 00255",,EDCS-01600065: I(ovi) O(ptimo) M(aximo) / M(arcus) Ulpius / Potentian(us) / ob grat(ias) refer(endas) / pro salute sua / et suorum / v(otum) s(olvit) l(ibens) m(erito)       ~~~~~ EDR116869: I (ovi) O (ptimo) M (aximo) / M (arcus) Ulpius / Potentian (us) / ob grat (ias) refer (endas) / pro salute sua / et suorum / v (otum) s (olvit) l (ibens) m ( erito). /,TM 288806 ; EDCS-01600065 ; EDR116869,I,"EDCS: 101 to 200 ; EDR: 101 d.C. / 200 d.C.  (historia, antiquitates; formulae; palaeographia) ; TM: 2nd century AD: AD 100 - 199",2nd C CE,https://www.trismegistos.org/text/288806,,,,101 to 200 AD ,2nd century CE,1st Half 2nd C CE / 2nd Half 2nd C CE,Frankfurt Database (EDCS) ,265.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aquileia,2
266.0,Aquileia - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.769631,13.370946,TM,TM,266,"CIL 05, 00789 (p 1024) = InscrAqu-01, 00259",,EDCS-01600066: I(ovi) O(ptimo) M(aximo) Ae(terno) / [        ~~~~~~ EDR116870: I (ovi) O (ptimo) M (aximo) ae (terno). / ------ /,TM 288807 ; EDCS-01600066 ; EDR116870,I,"EDCS: 101 to 250 ; EDR: 101 d.C. / 250 d.C.  (formulae; historia, antiquitates) ; TM: 2nd - mid 3rd century AD: AD 100 - 250",2nd-3rd C CE,https://www.trismegistos.org/text/288807,,,,101 to 250 AD ,2nd-3rd century CE,1st Half 2nd C CE / 2nd Half 2nd C CE / 1st Half 3rd C CE,Frankfurt Database (EDCS) ,266.0,Optimus,Maximus,Aeternus,0,0,0,0,0,0,0,0,0,0,0,0,0,Aquileia,3
268.0,Aquileia - Italy (Italy - Venetia et Histria (Regio X)) [found & written],45.769631,13.370946,TM,TM,268,"CIL 05, 00839 = InscrAqu-01, 00252",,EDCS-01600117: [I(ovi) O(ptimo)] M(aximo) / T(itus) Flavius / Italicus / d(onum) d(edit) d(edicavit)       ~~~~~ EDR116906: [I (ovi) O (ptimo)] M (aximo). / T (itus) Flavius / Italicus / d (onum) d (edit) d (edicavitque?). /,TM 288843 ; EDCS-01600117 ; EDR116906,B - I,"EDCS: 51 to 250 ; EDR: 51 d.C. / 250 d.C.  (formulae; historia, antiquitates) ; TM: mid 1st - mid 3rd century AD: AD 50 - 250",1st-3rd C CE,https://www.trismegistos.org/text/288843,,,,51 to 250 AD ,1st-3rd century CE,2nd Half 1st C CE / 1st Half 2nd C CE / 2nd Half 2nd C CE / 1st Half 3rd C CE,Frankfurt Database (EDCS) ,268.0,Optimus,Maximus,,0,0,0,0,0,0,0,0,0,0,0,0,,Aquileia,3
